brand,model,serie,reference,watch_type,second_watch_type,url,price_usd,msrp_eur,launch_price_eur,availability,quantity_produced,limited_edition_name,launch_date,case_material,bottom_case_material,diameter_mm,thickness_with_crystal_mm,thickness_without_crystal_mm,lug_to_lug_mm,case_shape,case_coating_pvd_dlc,case_finishing,drill_lugs_on_case,dial_color,dial_material,dial_type,dial_pattern,indices_type,hands_types,full_lume,lume_1,lume_2,color_match_date_wheel,movement,winding,power_reserve_hour,mph,hacking,manual_winding,complication_chronograph,complication_date,complication_dual_time,complication_flying_tourbillon,complication_gmt,complication_jump_hour,complication_power_reserve,complication_small_second,complication_sub_24_hour,complication_sub_second,complication_2nd_bezel_timezone,complication_moonphase,complication_world_time_zone,complication_alarm,complication_chronoscope,crystal_material,crystal_type_shape,inner_coating,outside_coating,bezel_insert_material,external_bezel_material,bezel_type,uni_bi_direction_bezel,number_of_clicks,internal_bezel,main_crown_type,other_crowns_function,strap_1_material,strap_2_material,strap_3_material,width_mm,bracelet_tapper_to_clasp_mm,bracelet_type,bracelet_links_type,bracelet_finishing,strap_bracelet_attachment_system,clasp_type,clasp_material,waterproofing_meters,warranty_year,brand_country,made_in,assembled_in,country,waterproofing,specific_info_from_brand,main_image,brand_website
Elka Watch Co,D04-1001,D,Black Dial,Dress,No,https://www.extropian.co/watches/elka-watch-co-d04-1001-d-black-dial,1662,,-,Yes,-,No,2022-11-01,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Black,Brass,Plain,Sunburst,Applied,Baton,No,No,No,Yes,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,20,Milanese,-,Polished,Quick Release Spring-bars,Quick Adjust,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d03-1001--copy-grey-dial-QxMD?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Formex,Reef,Automatic Chronometer 300M,Blue,Diver,No,https://www.extropian.co/watches/formex-reef-automatic-chronometer-300m-blue,1850,,-,Yes,-,No,-,316L Stainless Steel,Sapphire,42,11.4,11.4,47,Round,No,Brushed & Polished,No,Blue,Brass,Plain,Sunburst Gradient,Applied,Custom,No,BGW9,No,Yes,Sellita SW300-1,Automatic,56,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,20,-,Screws,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,300,3,Switzerland,Switzerland,Switzerland,Switzerland,300,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-300m-reef-blue-g1MD?optimizer=image&quality=100,https://formexwatch.com
Formex,Essence,Automatic Chronometer Leggera 41 mm,Forged Carbon,Sport,No,https://www.extropian.co/watches/formex-essence-automatic-chronometer-leggera-41-mm-forged-carbon,1990,,-,Yes,-,No,-,Carbon Fiber,Sapphire,41,11,11,46.4,Round,No,No,No,Black,Forged Carbon,Textured,Forged Carbon,Applied,Custom,No,BGW9,No,Yes,Sellita SW200-1 Chronometer Grade,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Ceramic,Fixed,Fixed,-,No,Push / Pull,No,Rubber (Silicone),No,No,22,-,-,-,-,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,Carbon Fiber,100,3,Switzerland,Switzerland,Switzerland,Switzerland,100,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-leggera-41-mm-essence-forged-carbon-Y5Nz?optimizer=image&quality=100,https://formexwatch.com
Carpenter,M2B BROOKLYN FIELD,All,-,-,-,https://www.extropian.co/watches/carpenter-m2b-brooklyn-field-all,595,,-,Out of Stock,250,-,-,316L Stainless Steel,Sapphire,-,-,-,-,-,-,-,-,Black,-,-,Matte,-,-,Yes,C3,-,-,MIYOTA 821A,Automatic,-,-,-,Yes,-,Date,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,-,-,Leather,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-M2B BROOKLYN FIELD-All---wVqF?optimizer=image&quality=100,https://carpenterwatches.com
Carpenter,M13 BROOKLYN FIELD,All,-,-,-,https://www.extropian.co/watches/carpenter-m13-brooklyn-field-all,625,,-,Out of Stock,-,-,-,Brass,Sapphire,-,-,-,-,-,-,-,-,Cream,-,-,Matte,-,-,No,-,-,-,MIYOTA 821A,Automatic,-,-,-,Yes,-,Date,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,-,-,Leather,-,-,-,-,-,-,-,-,-,-,50,2,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-M13 BROOKLYN FIELD-All---93ze?optimizer=image&quality=100,https://carpenterwatches.com
Formex,Essence,Automatic Chronometer 39 mm,Eisenkiesel Limited Edition - Atlanta Watch Society,Sport,Sport,https://www.extropian.co/watches/formex-essence-automatic-chronometer-39-mm-eisenkiesel-limited-edition-atlanta-watch-society,1860,,-,Sold Out,50,No,-,316L Stainless Steel,Sapphire,39,10,10,45,Round,No,Brushed & Polished,No,Black,Eisenkiesel,Multi-layered,Eisenkiesel,Applied,Custom,No,BGW9,No,Yes,Sellita SW200-1 Chronometer Grade,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,18,-,Screws,Brushed & Polished,Quick Release Spring-bars,Butterfly Quick Adjust,316L Stainless Steel,100,3,Switzerland,Switzerland,Switzerland,Switzerland,100,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-39-mm-essence--copy-black-MyMz?optimizer=image&quality=100,https://formexwatch.com
Bravur Watches,Scandinavia,Automatic,Limited Edition - Slate Grey,Dress,No,https://www.extropian.co/watches/bravur-watches-scandinavia-automatic-limited-edition-slate-grey,1150,,-,Sold Out,25,No,-,316L Stainless Steel,316L Stainless Steel,39,10.1,-,44.5,Round,No,Brushed & Polished,No,Grey,-,Plain,Matte,Applied,Skeleton,No,No,No,No,Sellita SW300-1,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Suede,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,2,Sweden,Sweden,Sweden,Sweden,50,-,https://extropian.b-cdn.net/data/brand_images/bravur-watches-all-bravur-watches-geography-limited-edition-Q1MT?optimizer=image&quality=100,https://bravurwatches.com
Farer,Cushion Case Manual,All,Stanhope II,Dress,No,https://www.extropian.co/watches/farer-cushion-case-manual-all-stanhope-ii,895,,-,Yes,50,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,38.5,10.5,-,43.8,Cushion,No,Brushed & Polished,No,White,-,Textured,Textured,Applied,Custom,No,No,No,No,Sellita SW216-1,Handwind,45,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,5,UK,Switzerland,Switzerland,UK,50,-,https://extropian.b-cdn.net/data/brand_images/farer-all-cushion-case-manual--copy-lethbridge-M4OT?optimizer=image&quality=100,https://farer.com
Farer,Pilot,Automatic,Bradfield,Pilot,No,https://www.extropian.co/watches/farer-pilot-automatic-bradfield,890,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39.5,12.5,11.5,45,Round,No,Brushed & Polished,No,White,-,Sector,-,Raised,Alpha,No,-,-,No,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,Yes,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,316L Stainless Steel,No,No,20,-,Milanese,-,-,-,-,316L Stainless Steel,50,5,UK,Switzerland,Switzerland,UK,50,-,https://extropian.b-cdn.net/data/brand_images/Farer-Pilot-Automatic-Bradfield-4d99?optimizer=image&quality=100,https://farer.com
Formex,Reef,"Baby 39,5 - Automatic Chronometer 300M",Bahama Blue,Diver,No,https://www.extropian.co/watches/formex-reef-baby-39-5-automatic-chronometer-300m-bahama-blue,1960,,-,Yes,-,No,2024-06-11,316L Stainless Steel,316L Stainless Steel,39.5,11,11,45.5,Avant Garde,No,Brushed & Polished,No,Blue,Brass,Plain,Lacquer,Applied,Custom,No,BGW9,No,Yes,Sellita SW300-1,Automatic,56,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,20,-,Screws,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,300,3,Switzerland,Switzerland,Switzerland,Switzerland,300,-,https://extropian.b-cdn.net/data/brand_images/formex-baby-39-5-automatic-chronometer-300m-reef--copy-blue-UxOT?optimizer=image&quality=100,https://formexwatch.com
Dufrane,Barton Springs,I - Date,Blue Sunburst,Diver,No,https://www.extropian.co/watches/dufrane-barton-springs-i-date-blue-sunburst,499,,-,Sold Out,-,No,-,316L Stainless Steel,-,42,12.85,-,47.6,Round,No,Brushed,Yes,Blue,-,Plain,Sunburst,Applied,Baton,No,C3,No,No,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,Stainless Steel,316L Stainless Steel,Plain,-,120,No,Screwdown,No,Nylon (NATO Style),Rubber (Silicone),No,22,-,-,-,-,Spring-bars,-,-,200,1,USA,-,USA,USA,200,-,https://extropian.b-cdn.net/data/brand_images/Dufrane-Divers Watches-The Barton Springs-Blue Sunburst - Date-8ef5?optimizer=image&quality=100,https://www.dufranewatches.com
Farer,World Timer,Automatic,Roché,World Timer,No,https://www.extropian.co/watches/farer-world-timer-automatic-roch,1410,,-,Yes,250,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39,11,-,45,Round,No,Brushed & Polished & Sandblasted,No,Blue,-,-,Glossy,Applied,Alpha,Yes,-,-,Yes,ETA 2893-2 Elaboré,Automatic,48,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,World Timer,-,Internal Bezel,316L Stainless Steel,No,No,20,-,Milanese,-,-,-,-,316L Stainless Steel,100,5,UK,Switzerland,-,UK,100,-,https://extropian.b-cdn.net/data/brand_images/Farer-World Timer-Automatic-Roché-f828?optimizer=image&quality=100,https://farer.com
Farer,Aquamatic,All,Freshwater,Diver,No,https://www.extropian.co/watches/farer-aquamatic-all-freshwater,1050,,Infinity,Yes,-,No,2023-04-29,316L Stainless Steel,316L Stainless Steel,38.5,11.9,11.9,45,Round,No,Brushed,No,White,-,Plain,Textured,Applied,Arrow,No,-,No,Yes,Sellita SW220-1,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Day Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,Yes,Aluminum,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Tropic),Nylon (NATO Style),20,-,Jubilee Style,-,-,Quick Release Spring-bars,Butterfly,316L Stainless Steel,200,5,UK,Switzerland,Switzerland,UK,200,-,https://extropian.b-cdn.net/data/brand_images/farer-all-aquamatic-freshwater-Q4NT?optimizer=image&quality=100,https://farer.com
Formex,Field,Automatic 41mm,Charcoal,Field,No,https://www.extropian.co/watches/formex-field-automatic-41mm-charcoal,975,,-,Yes,-,No,-,Titanium,Titanium,41,10.6,10.6,46.6,Round,Scratch-Resistant,-,No,Black,-,Sandwich,Matte,Cut In,Syringe,No,Old Radium (Vintage),No,Yes,Sellita SW200-1,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,Carbon Fiber,150,3,Switzerland,Switzerland,Switzerland,Switzerland,150,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-41mm-field-charcoal-UwOD?optimizer=image&quality=100,https://formexwatch.com
Dufrane,Bergstrom,MkIV - Polished Black,Black Horizon,Pilot,No,https://www.extropian.co/watches/dufrane-bergstrom-mkiv-polished-black-black-horizon,1099,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,41.5,12.6,11,50,Round,DLC,Polished,Yes,Black,-,Plain,Glossy,Painted,Cathedral,No,C3,No,No,Sellita SW261-1M,Handwind,48,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,Leather,No,22,-,Mesh / Shark Mesh,-,Polished,Screws,Clasp for Milanese or Mesh,316L Stainless Steel,50,2,USA,-,USA,USA,50,-,https://extropian.b-cdn.net/data/brand_images/dufrane-mkiv-polished-steel-bergstrom--copy-black-horizon-A1Nj?optimizer=image&quality=100,https://www.dufranewatches.com
Formex,Field,Automatic 41mm,Ultra Violet,Field,No,https://www.extropian.co/watches/formex-field-automatic-41mm-ultra-violet,975,,-,Yes,-,No,-,Titanium,Titanium,41,10.6,10.6,46.6,Round,Scratch-Resistant,-,No,Purple,-,Sandwich,Matte,Cut In,Syringe,No,Old Radium (Vintage),No,Yes,Sellita SW200-1,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,Carbon Fiber,150,3,Switzerland,Switzerland,Switzerland,Switzerland,150,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-41mm-field-ultra-violet-AzOT?optimizer=image&quality=100,https://formexwatch.com
Farer,Quartz,All,Elvington,Chronograph,No,https://www.extropian.co/watches/farer-quartz-all-elvington,630,,-,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,39.5,11,-,45,Round,No,Brushed & Polished,No,Black,-,Plain,Matte,Raised,Syringe,No,-,-,Yes,ETA 251.294 FK PowerDrive,Quartz,-,32MHz (Quartz),Yes,No,Split-Second Flyback,Date,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Boxed Flat,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,316L Stainless Steel,No,No,20,-,Milanese,-,-,-,-,316L Stainless Steel,50,5,UK,Switzerland,-,UK,50,-,https://extropian.b-cdn.net/data/brand_images/Farer-Quartz-All-Elvington-4a55?optimizer=image&quality=100,https://farer.com
Bravur Watches,BW003,Automatic,Bottle Green Dial,Dress,No,https://www.extropian.co/watches/bravur-watches-bw003-automatic-bottle-green-dial,1350,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39,10.1,-,44.5,Round,No,-,No,Green,-,Plain,Sunburst,Applied,Skeleton,No,C1 SL,No,No,Sellita SW300-1,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,2,Sweden,Sweden,Sweden,Sweden,50,-,https://extropian.b-cdn.net/data/brand_images/Bravur Watches-BW003-All-bottle green dial-Fvfz?optimizer=image&quality=100,https://bravurwatches.com
Formex,Reef,Automatic Chronometer 300M,Green,Diver,No,https://www.extropian.co/watches/formex-reef-automatic-chronometer-300m-green,1850,,-,Yes,-,No,-,316L Stainless Steel,Sapphire,42,11.4,11.4,47,Round,No,Brushed & Polished,No,Green,Brass,Plain,Sunburst Gradient,Applied,Custom,No,BGW9,No,Yes,Sellita SW300-1,Automatic,56,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,20,-,Screws,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,300,3,Switzerland,Switzerland,Switzerland,Switzerland,300,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-300m-reef-green-k2Mz?optimizer=image&quality=100,https://formexwatch.com
Elka Watch Co,X09-0802,X,Gradient beige to black,Pilot,Field,https://www.extropian.co/watches/elka-watch-co-x09-0802-x-gradient-beige-to-black,1625,,-,Yes,-,No,2022-11-01,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,-,Black / Grey,Brass,Plain,Gradient,Painted,Leaf,No,Old Radium (Vintage),No,No,La Joux-Perret G100,Automatic,68,18.800 / 2.5Hz / 5 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,18,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-x-x09-0802-gradient-beige-to-black-c2Mj?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Dufrane,Mabry,Titanium Field Watch,Field White,Field,No,https://www.extropian.co/watches/dufrane-mabry-titanium-field-watch-field-white,599,,-,Pre-Order,-,No,-,Titanium,Titanium,39,-,10.7,47,Round,DLC,Brushed & Polished,No,White,-,Sector,Textured,Applied,Syringe,No,C3 SL,BGW9,Yes,Sellita SW200-1 Elaboré,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Leather,Nylon (Velcro),No,20,-,-,-,-,-,Pin Buckle,316L Stainless Steel,100,2,USA,-,USA,USA,100,-,https://extropian.b-cdn.net/data/brand_images/dufrane-titanium-field-watch-mabry--field-white-YwMz?optimizer=image&quality=100,https://www.dufranewatches.com
Dufrane,Barton Springs,I - No Date,Blue Sunburst,Diver,No,https://www.extropian.co/watches/dufrane-barton-springs-i-no-date-blue-sunburst,499,,-,Sold Out,-,No,-,316L Stainless Steel,-,42,12.85,-,47.6,Round,No,Brushed,Yes,Blue,-,Plain,Sunburst,Applied,Baton,No,C3,No,No,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,-,-,Stainless Steel,316L Stainless Steel,Plain,-,120,No,Screwdown,No,Nylon (NATO Style),Rubber (Silicone),No,22,-,-,-,-,Spring-bars,-,-,200,1,USA,-,USA,USA,200,-,https://extropian.b-cdn.net/data/brand_images/Dufrane-Divers Watches-The Barton Springs-Blue Sunburst - No Date-438b?optimizer=image&quality=100,https://www.dufranewatches.com
Farer,Pilot,Automatic,Cayley Azul,Pilot,No,https://www.extropian.co/watches/farer-pilot-automatic-cayley-azul,805,,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39.5,12.5,11,45,Round,No,Brushed & Polished,No,Blue,-,California,Sunburst,Raised,Alpha,No,-,-,No,Sellita SW200-1 Elaboré,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,Yes,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,316L Stainless Steel,No,No,20,-,Milanese,-,-,-,-,316L Stainless Steel,50,5,UK,Switzerland,Switzerland,UK,50,-,https://extropian.b-cdn.net/data/brand_images/farer-automatic-pilot-cayley-azul-YwOT?optimizer=image&quality=100,https://farer.com
Bravur Watches,Bravur x Wingardh,Automatic,Limited Edition - Dark,Dress,No,https://www.extropian.co/watches/bravur-watches-bravur-x-wingardh-automatic-limited-edition-dark,1290,,-,Yes,50,No,-,316L Stainless Steel,316L Stainless Steel,37,10.4,-,43,Cushion,No,Brushed & Polished,No,Blue,-,Sector,Textured,Painted,Syringe,No,C1 SL,No,No,Sellita SW300-1,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,18,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,2,Sweden,Sweden,Sweden,Sweden,50,-,https://extropian.b-cdn.net/data/brand_images/bravur-watches-all-automatic-bravus-x-wingardh-le-dark-Q5Mz?optimizer=image&quality=100,https://bravurwatches.com
Farer,37mm,Manual,Hudson,Dress,No,https://www.extropian.co/watches/farer-37mm-manual-hudson,1190,,-,Sold Out,200,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,37,8.3,-,-,Round,No,Polished,No,Blue,-,Sector,Sunburst,Applied,-,No,-,-,No,ETA 7001 Top,Handwind,42,21.600 / 3Hz / 6 Movements Per Second,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Double Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,-,Milanese,-,-,-,-,316L Stainless Steel,50,5,UK,-,-,UK,50,-,https://extropian.b-cdn.net/data/brand_images/Farer-37mm-Manual-Hudson-3ddd?optimizer=image&quality=100,https://farer.com
Elka Watch Co,D04-0806,D,Black Dial,Dress,No,https://www.extropian.co/watches/elka-watch-co-d04-0806-d-black-dial,1625,,-,Yes,-,No,2022-11-15,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Black,Brass,Plain,Sunburst,Applied,Baton,No,No,No,Yes,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,18,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d04-0806-black-dial-A2Nz?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Elka Watch Co,D07-1001,D,Burgundy,Dress,No,https://www.extropian.co/watches/elka-watch-co-d07-1001-d-burgundy,1662,,-,Yes,-,No,2022-11-01,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Burgundy,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,20,Milanese,-,Polished,Quick Release Spring-bars,Quick Adjust,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d06-1001--copy-pink-dial-A1MT?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Eza,Vintage,1972 Diver,Black Dial,Diver,No,https://www.extropian.co/watches/eza-vintage-1972-diver-black-dial,1204,1095,-,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39.6,11.96,-,50,Round,No,Brushed & Polished,No,Black,-,Plain,-,Applied,Sword,No,-,No,No,Sellita SW200-1,Automatic,41,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,-,No,Screwdown,No,Leather,Rubber (Tropic),No,20,-,-,-,-,-,Pin Buckle,316L Stainless Steel,200,2,Germany,-,Germany,Germany,200,-,https://extropian.b-cdn.net/data/brand_images/eza-1972-diver-vintage-black-dial-k0Mz?optimizer=image&quality=100,https://ezawatches.com
Bravur Watches,Geography,All,Midnight Blue,GMT,No,https://www.extropian.co/watches/bravur-watches-geography-all-midnight-blue,1450,,-,Sold Out,25,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39,10.5,-,44.5,Round,No,Brushed & Polished,No,Blue,-,Plain,Sunburst,Applied,Skeleton,No,C1,No,No,Sellita SW330-1,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,No,No,No,Date,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,2,Sweden,Sweden,Sweden,Sweden,50,-,https://extropian.b-cdn.net/data/brand_images/bravur-watches-all-bravur-watches-geography-midnight-blue-g2NT?optimizer=image&quality=100,https://bravurwatches.com
