brand,model,serie,reference,watch_type,second_watch_type,url,price_usd,msrp_eur,launch_price_eur,availability,quantity_produced,limited_edition_name,launch_date,case_material,bottom_case_material,diameter_mm,thickness_with_crystal_mm,thickness_without_crystal_mm,lug_to_lug_mm,case_shape,case_coating_pvd_dlc,case_finishing,drill_lugs_on_case,dial_color,dial_material,dial_type,dial_pattern,indices_type,hands_types,full_lume,lume_1,lume_2,color_match_date_wheel,movement,winding,power_reserve_hour,mph,hacking,manual_winding,complication_chronograph,complication_date,complication_dual_time,complication_flying_tourbillon,complication_gmt,complication_jump_hour,complication_power_reserve,complication_small_second,complication_sub_24_hour,complication_sub_second,complication_2nd_bezel_timezone,complication_moonphase,complication_world_time_zone,complication_alarm,complication_chronoscope,crystal_material,crystal_type_shape,inner_coating,outside_coating,bezel_insert_material,external_bezel_material,bezel_type,uni_bi_direction_bezel,number_of_clicks,internal_bezel,main_crown_type,other_crowns_function,strap_1_material,strap_2_material,strap_3_material,width_mm,bracelet_tapper_to_clasp_mm,bracelet_type,bracelet_links_type,bracelet_finishing,strap_bracelet_attachment_system,clasp_type,clasp_material,waterproofing_meters,warranty_year,brand_country,made_in,assembled_in,country,waterproofing,specific_info_from_brand,main_image,brand_website
Aquatico,Ocean Star,NH35,Green Dial,Diver,No,https://www.extropian.co/watches/aquatico-ocean-star-nh35-green-dial,438,399,,Yes,500,No,-,316L Stainless Steel,316L Stainless Steel,42,-,13,50,Round,No,Brushed & Polished,No,Green,-,Plain,Fumé,Applied,Dauphine,No,BGW9,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Tropic),No,22,-,Oyster Type,-,-,Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,300,1,Hong Kong,-,-,Hong Kong,300,-,https://extropian.b-cdn.net/data/brand_images/aquatico--nh35-ocean-star--copy-blue-dial-U1ND?optimizer=image&quality=100,https://www.aquaticowatch.com
Atelier Jalaper,DB5,All,AJ002-B,Sport,No,https://www.extropian.co/watches/atelier-jalaper-db5-all-aj002-b,1265,1150,,Yes,600,Yes,2020-07-29,316L Stainless Steel,316L Stainless Steel & Sapphire,40.5,11.5,11,49,Round,PVD,PVD,No,Grey,Aluminum,Multi-layered,Brushed & Textured,Painted,Baton,No,No,No,No,Miyota 8285,Automatic,42,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Day Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather (Rally),No,No,18,90,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Belgium,-,Switzerland,Belgium,30,Dial made from an Aston Martin DB5's bonnet,https://extropian.b-cdn.net/data/brand_images/Atelier Jalaper-DB5-All-AJ002-B-9588?optimizer=image&quality=100,https://atelierjalaper.com
Anordain,Model 2,Large,Racing Green,Field,No,https://www.extropian.co/watches/anordain-model-2-large-racing-green,1995,,,Out of Stock,-,No,-,316L Stainless Steel,316L Stainless Steel,39.5,11,-,46,Round,No,Brushed,No,Green,Copper,Plain,Enamel,Painted,Custom,No,-,No,No,Sellita SW210-1,Handwind,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,5,Scotland,-,-,Scotland,50,-,https://extropian.b-cdn.net/data/brand_images/Anordain-Model 2-Large-Racing Green-758b?optimizer=image&quality=100,https://anordain.com
Baltic Watches,Hermétique,Tourer,Beige,Field,No,https://www.extropian.co/watches/baltic-watches-herm-tique-tourer-beige,605,550,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,37,10.8,8.3,46,Round,No,Brushed & Polished,Yes,Beige,-,Plain,Matte,Applied,Syringe,No,-,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,-,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,Rubber (Tropic),No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,150,2,France,-,France,France,150,-,https://extropian.b-cdn.net/data/brand_images/baltic-watches-tourer-hermetique-beige-c4OT?optimizer=image&quality=100,https://baltic-watches.com/en
Aquatico,Big Pilot,43mm Bronze,Black Dial,Pilot,No,https://www.extropian.co/watches/aquatico-big-pilot-43mm-bronze-black-dial,306,279,,Yes,-,No,-,Bronze,316L Stainless Steel & Sapphire,43,-,12.5,50,Round,No,Brushed,No,Black,-,Textured,Textured,Painted,Sword,No,C3 SL,No,No,Seiko NH37A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),Bronze,Fixed,Fixed,-,No,Screwdown,No,Leather,No,No,22,-,-,-,-,Spring-bars,Pin Buckle,Bronze,300,1,Hong Kong,-,-,Hong Kong,300,-,https://extropian.b-cdn.net/data/brand_images/Aquatico-Big Pilot 43mm Bronze Black Dial Watch-All---uIoP?optimizer=image&quality=100,https://www.aquaticowatch.com
Aquatico,Steel Man Blue Dial Ceramic Bezel Watch (SWISS MADE ETA2824-2) NO DATE,All,-,-,-,https://www.extropian.co/watches/aquatico-steel-man-blue-dial-ceramic-bezel-watch-swiss-made-eta2824-2-no-date-all,878,799,,Out of Stock,-,-,-,316L Stainless Steel,-,43,15.5,15.5,24,-,-,Brushed,-,Blue,-,-,-,-,-,No,-,-,-,Caliber  ETA28242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,No,-,316L Stainless Steel,316L Stainless Steel,-,-,-,-,-,-,-,-,-,24,-,-,-,-,-,-,-,1000,1,-,-,-,-,1000,-,https://extropian.b-cdn.net/data/brand_images/Aquatico-Steel Man Blue Dial Ceramic Bezel Watch (SWISS MADE ETA2824-2) NO DATE-All---ep49?optimizer=image&quality=100,https://www.aquaticowatch.com
Aquatico,Sea Star,Bronze - Ceramic Bezel,Blue Dial,Diver,No,https://www.extropian.co/watches/aquatico-sea-star-bronze-ceramic-bezel-blue-dial,359,,,Yes,88,No,-,Bronze,316L Stainless Steel & Sapphire,42,-,14,50,Round,No,Brushed,Yes,Blue,-,Plain,Sunburst,Applied,Snowflake,No,BGW9,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,Yes,No,Ceramic,Bronze,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Leather,No,No,22,-,-,-,-,Spring-bars,Pin Buckle,Bronze,300,1,Hong Kong,-,-,Hong Kong,300,-,https://extropian.b-cdn.net/data/brand_images/aquatico-bronze-ceramic-insert-sea-star--copy-military-green-dial-M3Mz?optimizer=image&quality=100,https://www.aquaticowatch.com
Aquatico,Blue Angels,All,Black Dial,Pilot,No,https://www.extropian.co/watches/aquatico-blue-angels-all-black-dial,328,299,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,40,-,11,49,Round,No,Brushed,No,Black,-,Sector,Glossy,Painted,Sword,No,BGW9,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,Leather,No,No,22,-,-,-,Brushed,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,100,1,Hong Kong,-,-,Hong Kong,100,-,https://extropian.b-cdn.net/data/brand_images/Aquatico-Blue Angels Black Dial (Sapphire Crystal)-All---OSdy?optimizer=image&quality=100,https://www.aquaticowatch.com
Astor Banks,Fortitude,Pro,Magenta,Sport,No,https://www.extropian.co/watches/astor-banks-fortitude-pro-magenta,675,,,Yes,50,No,2024-02-29,316L Stainless Steel,316L Stainless Steel,38.5,11.9,-,45.5,Round,Scratch-Resistant,Brushed & Polished,Yes,Red,-,Sector,Brushed,Applied,Alpha,No,BGW9,No,Yes,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,No,No,20,16,-,Screws,Brushed & Polished,Spring-bars,Fliplock Deployant Micro Adjust,316L Stainless Steel,200,5,USA,-,USA,USA,200,-,https://extropian.b-cdn.net/data/brand_images/astor-banks-pro-fortitude--copy-powder-blue-c0OD?optimizer=image&quality=100,https://astorandbanks.com
Autodromo,Group B,Rallysport Chronograph for Hodinkee,S1,Rally Chronograph,No,https://www.extropian.co/watches/autodromo-group-b-rallysport-chronograph-for-hodinkee-s1,1495,,,Yes,100,No,-,Titanium,Titanium,39,-,13.6,49.75,Round,-,-,Yes,Grey,-,Multi-layered,Textured,Applied,Custom,No,-,No,No,Sellita SW510,Handwind,60,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Push / Pull,Chronograph,316L Stainless Steel,No,No,20,-,-,-,Brushed,Spring-bars,Butterfly,316L Stainless Steel,50,2,USA,-,-,USA,50,-,https://extropian.b-cdn.net/data/brand_images/autodromo-rallysport-chronograph-for-hodinkee-group-b--copy-s4-I1ND?optimizer=image&quality=100,https://autodromo.com
Baltic Watches,Aquascaphe,All,Steel Bezel SB01,Diver,No,https://www.extropian.co/watches/baltic-watches-aquascaphe-all-steel-bezel-sb01,572,520,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39,12,10,47,Round,No,-,Yes,Black,-,Sandwich,Textured,Cut In,-,No,BGW9,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Stainless Steel,316L Stainless Steel,12-Hour,Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,20,-,Beads of Rice,-,-,Quick Release Spring-bars,-,316L Stainless Steel,200,2,France,-,France,France,200,-,https://extropian.b-cdn.net/data/brand_images/Baltic Watches-Aquascaphe-All-Steel Bezel SB01-c1db?optimizer=image&quality=100,https://baltic-watches.com/en
Baltic Watches,Hermétique,Glacier,White - Limited Edition,Field,No,https://www.extropian.co/watches/baltic-watches-herm-tique-glacier-white-limited-edition,660,600,,Yes,200,No,2024-03-14,316L Stainless Steel,316L Stainless Steel,37,10.8,8.3,46,Round,No,Brushed & Polished,Yes,White,-,Textured,Textured,Applied,Syringe,No,-,No,No,Miyota 9039,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,-,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,Rubber (Tropic),No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,150,2,France,-,France,France,150,-,https://extropian.b-cdn.net/data/brand_images/baltic-watches-glacier-hermetique-white-limited-edition-AzMT?optimizer=image&quality=100,https://baltic-watches.com/en
Aquatico,Ocean Star,NH35,Black Dial,Diver,No,https://www.extropian.co/watches/aquatico-ocean-star-nh35-black-dial,438,399,,Yes,500,No,-,316L Stainless Steel,316L Stainless Steel,42,-,13,50,Round,No,Brushed & Polished,No,Black,-,Plain,Fumé,Applied,Dauphine,No,BGW9,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,Rubber (Tropic),No,22,-,Oyster Type,-,-,Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,300,1,Hong Kong,-,-,Hong Kong,300,-,https://extropian.b-cdn.net/data/brand_images/aquatico-all-ocean-star-divers-watch-black-dial-nh35----UyOT?optimizer=image&quality=100,https://www.aquaticowatch.com
Aquatico,Super Marine dive watch White dial Black Bezel (PT5000)(Launch Special),All,-,-,-,https://www.extropian.co/watches/aquatico-super-marine-dive-watch-white-dial-black-bezel-pt5000-launch-special-all,504,459,,Yes,-,-,-,316L Stainless Steel,-,44,15.5,15.5,22,-,-,Brushed,-,White,Steel,-,Brushed,-,-,No,-,-,-,HKPC PT5000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,No,-,316L Stainless Steel,316L Stainless Steel,-,-,-,No,-,-,-,-,-,22,-,-,-,-,-,-,-,1000,1,-,-,-,-,1000,-,https://extropian.b-cdn.net/data/brand_images/Aquatico-Super Marine dive watch White dial Black Bezel (PT5000)(Launch Special)-All---J3Nc?optimizer=image&quality=100,https://www.aquaticowatch.com
Aquatico,Super Marine dive watch black dial (SW 200-1) (Launch Special),All,-,-,-,https://www.extropian.co/watches/aquatico-super-marine-dive-watch-black-dial-sw-200-1-launch-special-all,724,659,,Yes,-,-,-,316L Stainless Steel,-,44,15.5,15.5,22,-,-,Brushed,-,Black,Steel,-,Brushed,-,-,No,-,-,-,Sellita SW2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,No,-,316L Stainless Steel,316L Stainless Steel,-,-,-,No,-,-,-,-,-,22,-,-,-,-,-,-,-,1000,1,-,-,-,-,1000,-,https://extropian.b-cdn.net/data/brand_images/Aquatico-Super Marine dive watch black dial (SW 200-1) (Launch Special)-All---FwZt?optimizer=image&quality=100,https://www.aquaticowatch.com
Anordain,Model 1,ETA 2824,Blue Fumé,Dress,No,https://www.extropian.co/watches/anordain-model-1-eta-2824-blue-fum,,,,Discontinued,-,No,-,316L Stainless Steel,316L Stainless Steel,38,11,-,46,Round,No,Polished,No,Blue,Silver,Plain,Enamel,Applied,Custom,No,-,No,No,ETA 2824-2,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,Leather,No,No,18,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,50,5,Scotland,-,Scotland,Scotland,50,Ghost Date Removed,https://extropian.b-cdn.net/data/brand_images/Anordain-Model 1-ETA 2824-Blue Fumé-331f?optimizer=image&quality=100,https://anordain.com
Baltic Watches,Prismic,All,Salmon,Dress,No,https://www.extropian.co/watches/baltic-watches-prismic-all-salmon,1155,1050,,Yes,-,No,2024-02-15,Titanium,316L Stainless Steel & Sapphire,36,9.2,7.4,44,Round,No,Brushed & Polished,Yes,Salmon,-,Sector,Guilloché,Applied,Dauphine,No,-,No,No,ETA 7001,Handwind,42,21.600 / 3Hz / 6 Movements Per Second,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,-,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,-,Mesh / Shark Mesh,-,Brushed,Quick Release Spring-bars,Folding Buckle,316L Stainless Steel,-,2,France,-,France,France,-,"'The bezel, lugs and
caseback are made of stainless steel and
are embedded onto a Grade 5 titanium
case'",https://extropian.b-cdn.net/data/brand_images/baltic-watches-all-prismic-salmon-Q3NT?optimizer=image&quality=100,https://baltic-watches.com/en
Boldr,Venture,Wayfarer,Black,Field,No,https://www.extropian.co/watches/boldr-venture-wayfarer-black,339,,,Yes,-,No,-,Titanium,Titanium,38,12,12,44,Round,No,-,Yes,Black,-,-,Textured,Applied,-,No,-,No,Yes,Miyota 8217,Automatic,42,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Nylon (NATO Style),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,Titanium,200,2.5,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Boldr-Venture-Wayfarer-Black-a6b5?optimizer=image&quality=100,https://www.boldrsupply.co
Boldr,Odyssey,Freediver 40,Mint Green,Diver,No,https://www.extropian.co/watches/boldr-odyssey-freediver-40-mint-green,519,,,Yes,100,No,2021-10-28,316L Stainless Steel,316L Stainless Steel,40,-,14.2,48,Round,No,Polished & Sandblasted,No,Mint,-,Textured,Textured,Applied,Obelisque,No,-,-,Yes,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,Sapphire,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Rubber (Silicone),No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,300,2.5,Singapore,-,-,Singapore,300,-,https://extropian.b-cdn.net/data/brand_images/Boldr-Odyssey-Freediver 40-Mint Green-3499?optimizer=image&quality=100,https://www.boldrsupply.co
Astor Banks,Chrono,All,S,Chronograph,No,https://www.extropian.co/watches/astor-banks-chrono-all-s,595,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel,44,-,-,-,Round,PVD,PVD,Yes,Black,-,-,-,Painted,-,No,-,-,No,Ronda 5050.B,Quartz,-,32MHz (Quartz),-,No,Yes,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,Yes,-,316L Stainless Steel,-,-,-,No,Screwdown,Chronograph,Leather,No,No,20,-,-,-,-,-,Butterfly,316L Stainless Steel,100,-,USA,-,-,USA,100,Strap choice : Genuine Kevlar Strap,https://extropian.b-cdn.net/data/brand_images/Astor Banks-Chrono-All-S-873a?optimizer=image&quality=100,https://astorandbanks.com
Aquatico,Oyster Blue Dial (Blue Ceramic Insert),All,-,-,-,https://www.extropian.co/watches/aquatico-oyster-blue-dial-blue-ceramic-insert-all,394,359,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel,44,14,14,22,-,-,Brushed,-,Blue,-,-,-,-,-,No,-,-,-,Seiko NH35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,-,No,-,316L Stainless Steel,316L Stainless Steel,-,-,-,-,-,-,316L Stainless Steel,-,-,22,-,-,-,Brushed,-,-,-,500,2,-,-,-,-,500,-,https://extropian.b-cdn.net/data/brand_images/Aquatico-Oyster Blue Dial (Blue Ceramic Insert)-All---XwYT?optimizer=image&quality=100,https://www.aquaticowatch.com
Boldr,Venture,Automatic,Sand Storm,Field,No,https://www.extropian.co/watches/boldr-venture-automatic-sand-storm,299,,,Yes,-,No,-,Titanium,Titanium,38,12,12,44,Round,No,-,Yes,White,-,-,Matte,Painted,-,No,-,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Nylon (NATO Style),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,Titanium,200,2.5,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Boldr-Venture-Automatic-Sand Storm-2787?optimizer=image&quality=100,https://www.boldrsupply.co
Atelier Jalaper,Miura,All,AJ-P400-V,Sport,No,https://www.extropian.co/watches/atelier-jalaper-miura-all-aj-p400-v,1980,1800,,Yes,400,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39.5,-,10.3,46.58,Cushion,No,Brushed & Polished,No,Black,Aluminum,Plain,Matte,Painted,Pencil,-,-,No,Yes,Sellita SW270-1M,Handwind,45,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,Leather,No,No,-,-,-,-,-,Quick Release Spring-bars,-,316L Stainless Steel,50,2,Belgium,Switzerland,Switzerland,Belgium,50,'Watch which dial was cut from a 1969 Lamborghini Miura P400 S piece',https://extropian.b-cdn.net/data/brand_images/atelier-jalaper-all-miura-aj-p400-v-A2MD?optimizer=image&quality=100,https://atelierjalaper.com
Autodromo,Group B,Series 2 Automatic,Corsica Blue,Sport,No,https://www.extropian.co/watches/autodromo-group-b-series-2-automatic-corsica-blue,975,,,Yes,-,No,-,Titanium,Titanium,39,-,9.9,49.75,Round,No,Brushed,Yes,Blue,-,Multi-layered,Matte,Applied,Custom,No,-,No,No,Miyota 9015,Automatic,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Titanium,Titanium,Fixed,Fixed,-,No,-,No,316L Stainless Steel,No,No,20,-,-,-,Brushed,Spring-bars,Butterfly,316L Stainless Steel,50,2,USA,-,-,USA,50,-,https://extropian.b-cdn.net/data/brand_images/Autodromo-Group B-Series 2 Automatic-Corsica Blue-9014?optimizer=image&quality=100,https://autodromo.com
Baltic Watches,Prismic,All,Green,Dress,No,https://www.extropian.co/watches/baltic-watches-prismic-all-green,1155,1050,,Yes,-,No,2024-02-15,Titanium,316L Stainless Steel & Sapphire,36,9.2,7.4,44,Round,No,Brushed & Polished,Yes,Green,-,Sector,Guilloché,Applied,Dauphine,No,-,No,No,ETA 7001,Handwind,42,21.600 / 3Hz / 6 Movements Per Second,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,-,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,316L Stainless Steel,No,No,20,-,Mesh / Shark Mesh,-,Brushed,Quick Release Spring-bars,Folding Buckle,316L Stainless Steel,-,2,France,-,France,France,-,"'The bezel, lugs and
caseback are made of stainless steel and
are embedded onto a Grade 5 titanium
case'",https://extropian.b-cdn.net/data/brand_images/baltic-watches-all-prismic-green-E1ND?optimizer=image&quality=100,https://baltic-watches.com/en
Aquatico,Sea Star,Bronze - NH35 No Date,Green Dial,Diver,No,https://www.extropian.co/watches/aquatico-sea-star-bronze-nh35-no-date-green-dial,359,,,Yes,88,No,-,Bronze,316L Stainless Steel & Sapphire,42,-,14,50,Round,No,Brushed,Yes,Green,-,Plain,Glossy,Applied,Sword,No,BGW9,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Flat,Yes,No,Ceramic,Bronze,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Leather,No,No,22,-,-,-,-,Spring-bars,Pin Buckle,Bronze,300,1,Hong Kong,-,-,Hong Kong,300,-,https://extropian.b-cdn.net/data/brand_images/aquatico-bronze-nh35-no-date-sea-star--copy-black-dial-U5OT?optimizer=image&quality=100,https://www.aquaticowatch.com
Anordain,Model 2,Large,Grey Haar,Field,No,https://www.extropian.co/watches/anordain-model-2-large-grey-haar,1995,,,Out of Stock,-,No,-,316L Stainless Steel,316L Stainless Steel,39.5,11,-,46,Round,No,Brushed,No,Grey,Copper,Plain,Enamel,Painted,Custom,No,-,No,No,Sellita SW210-1,Handwind,42,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Double Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,5,Scotland,-,-,Scotland,50,-,https://extropian.b-cdn.net/data/brand_images/Anordain-Model 2-Large-Flax-2615?optimizer=image&quality=100,https://anordain.com
Boldr,Venture,Field Medic,PFP - Pink Fighter Project,Field Chronograph,No,https://www.extropian.co/watches/boldr-venture-field-medic-pfp-pink-fighter-project,339,,,Yes,100,No,2021-10-01,Titanium,Titanium & Sapphire,38,12.2,12.2,44,Round,No,-,Yes,Black,-,Sector,Matte,Painted,Custom,No,-,-,Yes,Seiko Meca-quartz VK64,Quartz,-,32MHz (Quartz),-,No,Yes,Date,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,Chronograph,Nylon (NATO Style),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,Titanium,200,2.5,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Boldr-Venture-Field Medic-PFP - Pink Fighter Project-eaaa?optimizer=image&quality=100,https://www.boldrsupply.co
Aquatico,Blue Angels,All,DLC Black&Black Dial,Pilot,No,https://www.extropian.co/watches/aquatico-blue-angels-all-dlc-black-black-dial,328,299,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,40,-,11,49,Round,DLC,Brushed,No,Black,-,Sector,Glossy,Painted,Sword,No,BGW9,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,Leather,No,No,22,-,-,-,Brushed,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,100,1,Hong Kong,-,-,Hong Kong,100,-,https://extropian.b-cdn.net/data/brand_images/aquatico-all-blue-angels--copy-black-dial-I3MD?optimizer=image&quality=100,https://www.aquaticowatch.com
Boldr,Venture,GMT,Green,Field GMT,No,https://www.extropian.co/watches/boldr-venture-gmt-green,299,,,Yes,-,No,-,Titanium,Titanium,38,14,14,44,Round,No,-,Yes,Green,-,-,Matte,Painted,-,No,-,No,No,Ronda 515.24H,Quartz,-,32MHz (Quartz),-,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),Titanium,Fixed,Fixed,-,No,Screwdown,No,Nylon (NATO Style),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,Titanium,200,2.5,Singapore,-,-,Singapore,200,-,https://extropian.b-cdn.net/data/brand_images/Boldr-Venture-GMT-Green-130d?optimizer=image&quality=100,https://www.boldrsupply.co
