brand,model,serie,reference,watch_type,second_watch_type,url,price_usd,msrp_eur,launch_price_eur,availability,quantity_produced,limited_edition_name,launch_date,case_material,bottom_case_material,diameter_mm,thickness_with_crystal_mm,thickness_without_crystal_mm,lug_to_lug_mm,case_shape,case_coating_pvd_dlc,case_finishing,drill_lugs_on_case,dial_color,dial_material,dial_type,dial_pattern,indices_type,hands_types,full_lume,lume_1,lume_2,color_match_date_wheel,movement,winding,power_reserve_hour,mph,hacking,manual_winding,complication_chronograph,complication_date,complication_dual_time,complication_flying_tourbillon,complication_gmt,complication_jump_hour,complication_power_reserve,complication_small_second,complication_sub_24_hour,complication_sub_second,complication_2nd_bezel_timezone,complication_moonphase,complication_world_time_zone,complication_alarm,complication_chronoscope,crystal_material,crystal_type_shape,inner_coating,outside_coating,bezel_insert_material,external_bezel_material,bezel_type,uni_bi_direction_bezel,number_of_clicks,internal_bezel,main_crown_type,other_crowns_function,strap_1_material,strap_2_material,strap_3_material,width_mm,bracelet_tapper_to_clasp_mm,bracelet_type,bracelet_links_type,bracelet_finishing,strap_bracelet_attachment_system,clasp_type,clasp_material,waterproofing_meters,warranty_year,brand_country,made_in,assembled_in,country,waterproofing,specific_info_from_brand,main_image,brand_website
Dan Henry,1964,Gran Turismo Chronograph,Slate Grey Tricompax,Rally Chronograph,No,https://www.extropian.co/watches/dan-henry-1964-gran-turismo-chronograph-slate-grey-tricompax,260,,,Yes,1964,No,-,316L Stainless Steel,316L Stainless Steel,38,12.9,-,44.7,Round,No,-,No,Silver,-,Plain,Sunburst,Applied,-,No,-,-,No,Seiko Meca-quartz VK63,Quartz,-,32MHz (Quartz),-,No,Flyback,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Mineral,Boxed Double Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,Chronograph,316L Stainless Steel,Leather,No,19,-,Beads of Rice,-,-,Spring-bars,-,316L Stainless Steel,50,1,USA,-,-,USA,50,-,https://extropian.b-cdn.net/data/brand_images/Dan Henry-1964-Gran Turismo Chronograph-Slate Grey Tricompax-b2a2?optimizer=image&quality=100,https://danhenrywatches.com/?lang
Dufrane,Waterloo,Rose Gold,Hammered Copper,Dress,No,https://www.extropian.co/watches/dufrane-waterloo-rose-gold-hammered-copper,695,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39,-,10.4,47,Tonneau,PVD Rose Gold Coated,Brushed & Polished,No,Copper,-,Textured,Textured,Cut In,Leaf,No,C3 SL,No,No,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,Leather,No,20,-,Oyster Type,-,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,100,2,USA,-,USA,USA,100,-,https://extropian.b-cdn.net/data/brand_images/dufrane-rose-gold-waterloo-hammered-copper-E3NT?optimizer=image&quality=100,https://www.dufranewatches.com
Elka Watch Co,D07-0807,D,Burgundy,Dress,No,https://www.extropian.co/watches/elka-watch-co-d07-0807-d-burgundy,1625,,,Yes,-,No,2023-03-01,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Burgundy,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,18,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d07-0810--copy-burgundy-A3Nz?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Deep Blue,Daynight PC Tritium 44mm,Diver Automatic,Stealth Bezel - Black & White Dial - Blue & Yellow tubes,Diver,No,https://www.extropian.co/watches/deep-blue-daynight-pc-tritium-44mm-diver-automatic-stealth-bezel-black-white-dial-blue-yellow-tubes,349,,,Yes,-,-,-,Carbon Fiber,-,44,14,14,51,Cushion,No,No,No,Black,-,Plain,-,Painted,Pencil,No,Tritium Tube,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,-,Carbon Fiber,Dive Count-Up (60mn),Uni,60,-,Push / Pull,No,Nylon (NATO Style),No,No,-,-,-,-,-,Screws,-,-,200,1,USA,-,-,USA,200,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-diver-automatic-daynight-pc-tritium-44mm--copy-stealth-bezel-black-stealth-dial-blue-yellow-tubes-M1ND?optimizer=image&quality=100,https://deepbluewatches.com
Christopher Ward,C1 Bel Canto,Automatic,Cielo Camel Vacona Leather,-,-,https://www.extropian.co/watches/christopher-ward-c1-bel-canto-automatic-cielo-camel-vacona-leather,4095,,,Yes,-,-,-,Titanium,-,41,13,13,48,Cushion,No,-,No,Blue,-,Skeleton,Sunburst,Applied,Baton,Yes,C1 X1,No,No,Christopher Ward Calibre FS01,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,-,-,-,-,-,Quick Release Spring-bars,-,-,30,5,UK,Switzerland,Switzerland,UK,30,-,https://extropian.b-cdn.net/data/brand_images/Christopher Ward-C1-All---SAHT?optimizer=image&quality=100,https://www.christopherward.com/home
Christopher Ward,C1 Bel Canto,Automatic,Rosa  Black Vacona Leather,-,-,https://www.extropian.co/watches/christopher-ward-c1-bel-canto-automatic-rosa-black-vacona-leather,4095,,,Yes,-,-,-,Titanium,-,41,13,13,48,Cushion,No,Brushed & Polished,No,Orange,-,Skeleton,Sunburst,Applied,Baton,No,C1 X1,No,No,Christopher Ward Calibre FS01,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,-,-,-,-,-,Quick Release Spring-bars,-,-,30,5,UK,Switzerland,Switzerland,UK,30,-,https://extropian.b-cdn.net/data/brand_images/Christopher Ward-C1-All---FtU2?optimizer=image&quality=100,https://www.christopherward.com/home
Deep Blue,Ocean Diver,Swiss Automatic,White & Orange ceramic bezel - White & Orange Dial Steel Bracelet,Diver,No,https://www.extropian.co/watches/deep-blue-ocean-diver-swiss-automatic-white-orange-ceramic-bezel-white-orange-dial-steel-bracelet,599,,,Yes,-,-,-,316L Stainless Steel,Sapphire,44,15,15,-,Round,No,No,No,Black,-,Plain,-,Applied,Plongeur,No,No,No,Yes,Ronda R150,Automatic,40,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,Ceramic,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,-,Oyster Type,Pin and Collar,-,Screws,Deployant Diver Extension,316L Stainless Steel,500,1,USA,-,USA,USA,500,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-swiss-automatic-ocean-diver-white-orange-ceramic-bezel-white-orange-dial-steel-bracelet-kzNj?optimizer=image&quality=100,https://deepbluewatches.com
Brew Watches,Metric,Automatic,Black PVD,Chronograph,No,https://www.extropian.co/watches/brew-watches-metric-automatic-black-pvd,525,,,Yes,500,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,36,10.75,-,41.5,Cushion,PVD,-,No,Black,-,Plain,Matte,Applied,Baton,No,-,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,-,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,316L Stainless Steel,No,No,20,-,Custom,-,PVD,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,50,1,USA,-,USA,USA,50,-,https://extropian.b-cdn.net/data/brand_images/brew-watches-all-metric--copy-steel-dial-gxNT?optimizer=image&quality=100,https://www.brew-watches.com
Farer,Field,Automatic,Exmoor,Field,No,https://www.extropian.co/watches/farer-field-automatic-exmoor,995,,,Discontinued,150,No,-,316L Stainless Steel,316L Stainless Steel,38.5,12.3,12.3,45,Round,No,Brushed & Polished,No,Green,-,Textured,Textured,Painted,Sword,No,-,-,Yes,Sellita SW221-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date Pointer / Date Wheel,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,Yes,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,Leather,Nylon (NATO Style),20,-,Jubilee Style,-,-,Quick Release Spring-bars,Deployant Tri-Fold,316L Stainless Steel,200,5,UK,Switzerland,-,UK,200,-,https://extropian.b-cdn.net/data/brand_images/Farer-Field-Automatic-Exmoor-747a?optimizer=image&quality=100,https://farer.com
Deep Blue,Daynight PC Tritium 44mm,Diver Automatic,Stealth Bezel - Black & White Dial - Green & Orange tubes,Diver,No,https://www.extropian.co/watches/deep-blue-daynight-pc-tritium-44mm-diver-automatic-stealth-bezel-black-white-dial-green-orange-tubes,349,,,Yes,-,-,-,Carbon Fiber,-,44,14,14,51,Cushion,No,No,No,Black,-,Plain,-,Painted,Pencil,No,Tritium Tube,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,-,Carbon Fiber,Dive Count-Up (60mn),Uni,60,-,Push / Pull,No,Nylon (NATO Style),No,No,-,-,-,-,-,Screws,-,-,200,1,USA,-,-,USA,200,-,https://extropian.b-cdn.net/data/brand_images/deep-blue-diver-automatic-daynight-pc-tritium-44mm--copy-stealth-bezel-black-stealth-dial-green-orange-tubes-I2OD?optimizer=image&quality=100,https://deepbluewatches.com
Farer,Chrono-Contempo,All,Black Limited Edition,Chronograph,No,https://www.extropian.co/watches/farer-chrono-contempo-all-black-limited-edition,1675,,,Yes,75,No,2024-03-21,316L Stainless Steel,316L Stainless Steel & Sapphire,38.5,13.4,11.5,43.7,Round,No,Brushed & Polished,No,Blue,-,Textured,Block,Applied,Baton,No,BGW9,No,No,Sellita SW510 M,Automatic,63,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Boxed Domed,Yes,No,Ceramic,316L Stainless Steel,12-Hour,Bi,-,No,Push / Pull,Chronograph,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,100,5,UK,Switzerland,Switzerland,UK,100,-,https://extropian.b-cdn.net/data/brand_images/farer-all-chrono-contempo--copy-chalcot-cxMz?optimizer=image&quality=100,https://farer.com
Elka Watch Co,D06-0808,D,Pink Dial,Dress,No,https://www.extropian.co/watches/elka-watch-co-d06-0808-d-pink-dial,1625,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Pink,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,18,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d04-0807--copy-black-dial-QyNz?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Carpenter,G3 BROOKLYN GENT,All,-,-,-,https://www.extropian.co/watches/carpenter-g3-brooklyn-gent-all,895,,,Out of Stock,250,-,-,Bronze,Sapphire,-,-,-,-,-,-,-,-,-,Steel,-,Brushed,-,-,No,-,-,-,ETA 2824-2,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Acrylic,-,-,-,-,-,-,-,-,-,Screwdown,-,Leather,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-G3 BROOKLYN GENT-All---60tZ?optimizer=image&quality=100,https://carpenterwatches.com
Dufrane,Bergstrom,The Cinq - Horizon,Black,Pilot,No,https://www.extropian.co/watches/dufrane-bergstrom-the-cinq-horizon-black,1299,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,41.5,11,-,51,Round,No,Polished,Yes,Black,-,Plain,-,Painted,Cathedral,No,C3,No,No,ETA 6498-2,Handwind,46,18.000 / 2.5Hz / 5 Movements Per Second,-,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,Domed,-,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,22,-,-,-,-,Screws,Pin Buckle,316L Stainless Steel,50,1,USA,-,USA,USA,50,-,https://extropian.b-cdn.net/data/brand_images/Dufrane-Aviator Watch-The Bergstrom-The Cinq - Horizon - Black-8398?optimizer=image&quality=100,https://www.dufranewatches.com
Elka Watch Co,D01-0901,D,Silver Dial,Dress,No,https://www.extropian.co/watches/elka-watch-co-d01-0901-d-silver-dial,1625,,,Yes,-,No,2022-11-01,316L Stainless Steel,316L Stainless Steel,40.8,10.8,7.88,46.5,Round,No,Polished & Satin,No,Silver,Brass,Plain,Sunburst,Applied,Baton,No,No,No,No,La Joux-Perret G100,Automatic,68,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Double Domed,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Nylon (NATO Style),No,No,20,-,-,-,-,Spring-bars,Pin Buckle,316L Stainless Steel,30,2,Switzerland,Switzerland,Switzerland,Switzerland,30,-,https://extropian.b-cdn.net/data/brand_images/elka-watch-co-d-d01-0901-silver-dial--E5Mz?optimizer=image&quality=100,https://www.tiktok.com/@extropianwatches?_t=8fZBcyymPb7&_r=1
Formex,Reef GMT,Automatic Chronometer 300M,Black,Diver GMT,GMT,https://www.extropian.co/watches/formex-reef-gmt-automatic-chronometer-300m-black,2125,,,Yes,-,No,-,316L Stainless Steel,Sapphire,42,11.4,11.4,47,Round,No,Brushed & Polished,No,Black,Brass,Plain,Sunburst Gradient,Applied,Custom,No,BGW9,No,Yes,Sellita SW330-2,Automatic,56,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Sapphire,Flat,Yes,No,Ceramic,316L Stainless Steel,GMT / World Time (24h),Bi,48,24-Hour / GMT,Screwdown,No,316L Stainless Steel,No,No,22,20,-,Screws,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,300,3,Switzerland,Switzerland,Switzerland,Switzerland,300,-,https://extropian.b-cdn.net/data/brand_images/Formex-Reef GMT-Automatic Chronometer 300M-42 mm Black-52d9?optimizer=image&quality=100,https://formexwatch.com
Farer,Three Hand Automatic,II,Endurance,Dress,No,https://www.extropian.co/watches/farer-three-hand-automatic-ii-endurance,1075,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39.5,10,-,43,Round,No,Brushed & Polished,-,Silver,-,Sector,Sunburst,Painted,Syringe,No,-,No,No,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,Leather,No,No,20,-,-,-,-,-,Pin Buckle,316L Stainless Steel,50,5,UK,-,-,UK,50,-,https://extropian.b-cdn.net/data/brand_images/Farer-Three Hand Automatic-II-Endurance-ba14?optimizer=image&quality=100,https://farer.com
Farer,World Timer,Automatic,Markham,World Timer,No,https://www.extropian.co/watches/farer-world-timer-automatic-markham,1410,,,Yes,200,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39,11,-,45,Round,No,Brushed & Polished & Sandblasted,No,White,-,-,Piqué,Applied,Alpha,No,-,-,Yes,ETA 2893-2 Elaboré,Automatic,48,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Sapphire,Domed,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,World Timer,-,Internal Bezel,316L Stainless Steel,No,No,20,-,Milanese,-,-,-,-,316L Stainless Steel,100,5,UK,Switzerland,-,UK,100,-,https://extropian.b-cdn.net/data/brand_images/Farer-World Timer-Automatic-Markham-afe0?optimizer=image&quality=100,https://farer.com
Formex,Reef,Automatic Chronometer 300M,Silver,Diver,No,https://www.extropian.co/watches/formex-reef-automatic-chronometer-300m-silver,1850,,,Yes,-,No,-,316L Stainless Steel,Sapphire,42,11.4,11.4,47,Round,No,Brushed & Polished,No,Silver,Brass,Plain,Sunburst Gradient,Applied,Custom,No,BGW9,No,Yes,Sellita SW300-1,Automatic,56,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,Ceramic,316L Stainless Steel,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,316L Stainless Steel,No,No,22,20,-,Screws,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Micro Adjust,316L Stainless Steel,300,3,Switzerland,Switzerland,Switzerland,Switzerland,300,-,https://extropian.b-cdn.net/data/brand_images/formex-automatic-chronometer-300m-reef-silver-AwOD?optimizer=image&quality=100,https://formexwatch.com
Deep Blue,Daynight PC Tritium 44mm,Diver Automatic,Stealth Bezel - Black Stealth Dial - Green & Orange tubes,Diver,No,https://www.extropian.co/watches/deep-blue-daynight-pc-tritium-44mm-diver-automatic-stealth-bezel-black-stealth-dial-green-orange-tubes,349,,,Yes,-,-,-,Carbon Fiber,-,44,14,14,51,Cushion,No,No,No,Black,-,Plain,-,Painted,Pencil,No,Tritium Tube,No,No,Seiko NH35A,Automatic,41,21.600 / 3Hz / 6 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,-,Carbon Fiber,Dive Count-Up (60mn),Uni,60,-,Push / Pull,No,Nylon (NATO Style),No,No,-,-,-,-,-,Screws,-,-,200,1,USA,-,-,USA,200,-,https://extropian.b-cdn.net/data/brand_images/Deep Blue---All---6iI4?optimizer=image&quality=100,https://deepbluewatches.com
Farer,Three Hand Automatic,II,Hopewell,Dress,No,https://www.extropian.co/watches/farer-three-hand-automatic-ii-hopewell,1062.5,,,Sold Out,-,No,-,316L Stainless Steel,316L Stainless Steel & Sapphire,39.5,10,-,43,Round,No,Brushed & Polished,-,Blue,-,Sector,Sunburst,Painted,Syringe,No,-,-,Yes,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Boxed Domed,-,-,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,-,No,Leather,No,No,20,-,-,-,-,-,Pin Buckle,316L Stainless Steel,50,5,UK,-,-,UK,50,-,https://extropian.b-cdn.net/data/brand_images/Farer-Three Hand Automatic-II-Hopewell-e49e?optimizer=image&quality=100,https://farer.com
Dufrane,Waterloo,Steel,Hammered Copper,Dress,No,https://www.extropian.co/watches/dufrane-waterloo-steel-hammered-copper,650,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,39,-,10.4,47,Tonneau,No,Brushed & Polished,No,Copper,-,Textured,Textured,Cut In,Leaf,No,C3 SL,No,No,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,Flat,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Screwdown,No,316L Stainless Steel,Leather,No,20,-,Oyster Type,-,Brushed & Polished,Quick Release Spring-bars,Deployant Double Pushers Quick Adjust,316L Stainless Steel,100,2,USA,-,USA,USA,100,-,https://extropian.b-cdn.net/data/brand_images/dufrane-steel-waterloo-hammered-copper-kxND?optimizer=image&quality=100,https://www.dufranewatches.com
Farer,Cushion Case Manual,Eastern Arabic,Durham,Dress,No,https://www.extropian.co/watches/farer-cushion-case-manual-eastern-arabic-durham,895,,,Yes,50,No,2023-11-09,316L Stainless Steel,316L Stainless Steel & Sapphire,38.5,10.5,-,43.8,Cushion,No,Brushed & Polished,No,Salmon,-,Sector,Textured,Applied,Dauphine,No,No,No,No,Sellita SW216-1,Handwind,45,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,5,UK,Switzerland,Switzerland,UK,50,-,https://extropian.b-cdn.net/data/brand_images/farer-all-eastern-arabic--copy-mansfield-kzMz?optimizer=image&quality=100,https://farer.com
Carpenter,M3 BROOKLYN FIELD,All,-,-,-,https://www.extropian.co/watches/carpenter-m3-brooklyn-field-all,595,,,Out of Stock,-,-,-,Brass,Sapphire,-,-,-,-,-,-,-,-,Black,-,-,Matte,-,-,Yes,C3,-,-,MIYOTA 821A,Automatic,-,-,-,Yes,-,Date,-,-,-,-,-,-,-,-,-,-,-,-,-,Sapphire,Double Domed,-,-,-,-,-,-,-,-,-,-,Leather,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,50,-,https://extropian.b-cdn.net/data/brand_images/Carpenter-M3 BROOKLYN FIELD-All---7DGN?optimizer=image&quality=100,https://carpenterwatches.com
Farer,Cushion Case Manual,All,Durham Pullman,Dress,No,https://www.extropian.co/watches/farer-cushion-case-manual-all-durham-pullman,895,,,Yes,-,No,2023-12-07,316L Stainless Steel,316L Stainless Steel & Sapphire,38.5,10.5,-,43.8,Cushion,No,Brushed & Polished,No,Green,-,Sector,Brushed,Applied,Dauphine,No,No,No,No,Sellita SW216-1,Handwind,45,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,20,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,5,UK,Switzerland,Switzerland,UK,50,-,https://extropian.b-cdn.net/data/brand_images/farer-eastern-arabic-cushion-case-manual--copy-durham-gyOD?optimizer=image&quality=100,https://farer.com
Bravur Watches,BW002,Silver,Grey,Dress,No,https://www.extropian.co/watches/bravur-watches-bw002-silver-grey,580,,,Yes,-,No,-,316L Stainless Steel,316L Stainless Steel,38,-,-,-,Round,No,-,-,Grey,-,Plain,Matte,Applied,Skeleton,No,-,No,No,null,Quartz,-,32MHz (Quartz),-,No,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,-,No,No (Fixed),316L Stainless Steel,Fixed,Fixed,-,No,Push / Pull,No,Leather,No,No,-,-,-,-,-,-,Pin Buckle,316L Stainless Steel,-,2,Sweden,Switzerland,Switzerland,Sweden,-,-,https://extropian.b-cdn.net/data/brand_images/Bravur Watches-BW002 Silver-All-grey-eRmy?optimizer=image&quality=100,https://bravurwatches.com
Dan Henry,1963 Pilot Chronograph,II,"Blue (42,5mm No Date)",Pilot Chronograph,No,https://www.extropian.co/watches/dan-henry-1963-pilot-chronograph-ii-blue-42-5mm-no-date,280,,,Yes,1963,No,-,316L Stainless Steel,316L Stainless Steel,42.5,14.4,-,50,Round,No,Brushed & Polished,No,Blue,-,Sandwich,Sunburst,Cut In,-,No,-,No,No,Miyota 6S20,Quartz,-,32MHz (Quartz),-,No,Flyback,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Sapphire,Double Domed,-,-,Stainless Steel,316L Stainless Steel,12-Hour,-,-,No,-,Chronograph,Leather,No,No,22,-,-,-,-,Quick Release Spring-bars,Pin Buckle,316L Stainless Steel,50,1,USA,-,-,USA,50,-,"https://extropian.b-cdn.net/data/brand_images/Dan Henry-1963 Pilot Chronograph-II-Blue (42,5mm No Date)-d671?optimizer=image&quality=100",https://danhenrywatches.com/?lang
Deep Blue,Ocean Diver,Swiss Automatic,White & Yellow ceramic bezel - Black & Yellow Dial Rubber strap,Diver,No,https://www.extropian.co/watches/deep-blue-ocean-diver-swiss-automatic-white-yellow-ceramic-bezel-black-yellow-dial-rubber-strap,798,,,Yes,-,-,-,316L Stainless Steel,Sapphire,44,15,15,-,Round,No,No,No,Black,-,Plain,-,Applied,Plongeur,No,No,No,No,Ronda R150,Automatic,40,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,Ceramic,Ceramic,Dive Count-Up (60mn),Uni,120,No,Screwdown,No,Rubber (Natural),No,No,22,-,-,-,-,-,Pin Buckle,-,500,1,USA,-,USA,USA,500,-,https://extropian.b-cdn.net/data/brand_images/Deep Blue---All---Sn02?optimizer=image&quality=100,https://deepbluewatches.com
Christopher Ward,C12 The Twelve,Automatic 40mm,Basalt Grey Black Rubber,Sport,No,https://www.extropian.co/watches/christopher-ward-c12-the-twelve-automatic-40mm-basalt-grey-black-rubber,850,,,Yes,-,-,-,316L Stainless Steel,316L Stainless Steel & Sapphire,40,9.95,9.95,44.5,Cushion,No,Brushed & Polished & Sandblasted,No,Grey,-,Plain,-,Applied,Alpha,No,C1,No,Yes,Sellita SW200-1,Automatic,38,28.800 / 4Hz / 8 Movements Per Second,Yes,Yes,No,Date,No,No,No,No,No,No,No,No,No,No,No,No,No,Sapphire,-,Yes,No,No (Fixed),No,Fixed,Fixed,-,No,Push / Pull,No,Rubber (Natural),No,No,25,-,-,-,-,Quick Release Spring-bars,-,-,100,5,UK,Switzerland,Switzerland,UK,100,-,https://extropian.b-cdn.net/data/brand_images/Christopher Ward-C12-All---6j4F?optimizer=image&quality=100,https://www.christopherward.com/home
